Customer ID,Customer Name,Segment,Region,State,City,Join Date,Geography Key,Recency,Frequency,Monetary,Total_Profit,Total_Units,First_Purchase,Last_Purchase,R_Score,F_Score,M_Score,RFM_Score,RFM Segment,Customer Lifetime Value,Average Order Value
CUST-0685,Matthew Murphy,Corporate,East,New York,Buffalo,2024-10-01,GEO-0028,197,2,412.29999999999995,156.94,4,2025-03-13,2025-12-16,3,2,1,321,Potential Loyalists,412.3,206.15
CUST-0686,Robert Lopez,Consumer,East,Massachusetts,Boston,2022-02-10,GEO-0002,1598,1,949.05,365.76,1,2022-02-14,2022-02-14,1,1,2,112,Low-Value Customers,949.05,949.05
CUST-0687,Angela Morris,Consumer,East,Pennsylvania,Philadelphia,2022-09-25,GEO-0006,27,7,17337.85,8067.22,24,2022-12-19,2026-06-04,5,4,5,545,Champions,17337.85,2476.84
CUST-0688,Michelle Thompson,Home Office,Central,Texas,San Antonio,2022-05-02,GEO-0001,993,2,178.5,71.26,4,2022-08-15,2023-10-12,1,2,1,121,Low-Value Customers,178.5,89.25
CUST-0689,John Jackson,Corporate,West,Nevada,Las Vegas,2022-08-16,GEO-0029,189,5,4995.2,1801.6599999999999,13,2023-10-22,2025-12-24,3,3,4,334,Loyal Customers,4995.2,999.04
CUST-0690,Nathan Ortiz,Home Office,West,Washington,Seattle,2024-02-05,GEO-0020,392,4,1234.9,527.48,11,2024-10-13,2025-06-04,1,3,2,132,At-Risk Customers,1234.9,308.73
CUST-0691,Raymond Gomez,Corporate,Central,Michigan,Detroit,2023-09-11,GEO-0024,438,6,5912.7,2586.05,23,2023-11-04,2025-04-19,1,4,4,144,Loyal Customers,5912.7,985.45
CUST-0692,Carol Moore,Home Office,South,Florida,Tampa,2024-09-24,GEO-0009,9,4,2015.2000000000003,825.6200000000001,10,2024-11-25,2026-06-22,5,3,3,533,Loyal Customers,2015.2,503.8
CUST-0693,Katherine Green,Consumer,Central,Ohio,Columbus,2023-04-03,GEO-0004,38,9,13945.15,4388.099999999999,29,2024-08-09,2026-05-24,4,5,5,455,Champions,13945.15,1549.46
CUST-0694,Christine Thompson,Consumer,Central,Texas,Dallas,2022-09-18,GEO-0019,77,7,10072.5,4038.24,23,2022-11-04,2026-04-15,4,4,5,445,Champions,10072.5,1438.93
CUST-0695,Daniel Smith,Home Office,South,Florida,Miami,2025-03-08,GEO-0012,191,5,818.0500000000001,368.89,7,2025-03-12,2025-12-22,3,3,2,332,Potential Loyalists,818.05,163.61
CUST-0696,Robert White,Corporate,East,Massachusetts,Boston,2025-03-04,GEO-0002,64,6,850.6,433.87,8,2025-04-05,2026-04-28,4,4,2,442,Potential Loyalists,850.6,141.77
CUST-0697,Susan Murphy,Consumer,West,Washington,Seattle,2023-05-03,GEO-0020,133,9,5279.5,2190.0099999999998,16,2023-08-14,2026-02-18,3,5,4,354,Loyal Customers,5279.5,586.61
CUST-0698,Brian Green,Consumer,West,Washington,Spokane,2023-11-19,GEO-0007,63,1,949.05,364.59,1,2026-04-29,2026-04-29,4,1,2,412,New Customers,949.05,949.05
CUST-0699,Laura Johnson,Consumer,East,New Jersey,Newark,2022-05-19,GEO-0018,211,2,468.3,168.13000000000002,2,2025-09-19,2025-12-02,2,2,1,221,Low-Value Customers,468.3,234.15
CUST-0700,Brian Allen,Corporate,West,California,Los Angeles,2022-04-09,GEO-0008,3,7,1520.1000000000001,668.17,17,2022-08-18,2026-06-28,5,4,2,542,Potential Loyalists,1520.1,217.16
CUST-0701,Deborah Cruz,Corporate,East,New York,New York City,2024-04-27,GEO-0014,113,3,545.75,239.72000000000003,6,2025-11-04,2026-03-10,3,2,1,321,Potential Loyalists,545.75,181.92
CUST-0702,Amy Carter,Consumer,Central,Minnesota,Minneapolis,2022-07-27,GEO-0032,34,5,1615.2,705.87,7,2024-05-14,2026-05-28,5,4,3,543,Loyal Customers,1615.2,323.04
CUST-0703,Adam Morris,Corporate,East,Massachusetts,Boston,2022-11-30,GEO-0002,1,6,3120.4,1238.1100000000001,7,2022-12-07,2026-06-30,5,4,4,544,Champions,3120.4,520.07
CUST-0704,Laura Martinez,Corporate,West,California,San Diego,2023-08-27,GEO-0005,50,4,848.7,363.94,8,2025-08-12,2026-05-12,4,3,2,432,Potential Loyalists,848.7,212.18
CUST-0705,John Green,Consumer,West,Oregon,Portland,2022-06-01,GEO-0016,220,3,2519.9,1112.55,5,2022-06-26,2025-11-23,2,2,3,223,At-Risk Customers,2519.9,839.97
CUST-0706,Michelle Perez,Home Office,East,New York,New York City,2022-06-03,GEO-0014,528,7,1024.3500000000001,495.37,13,2022-06-03,2025-01-19,1,4,2,142,At-Risk Customers,1024.35,146.34
CUST-0707,Stephen Lopez,Consumer,South,Tennessee,Nashville,2022-03-05,GEO-0017,35,1,1890.5,742.75,10,2026-05-27,2026-05-27,5,1,3,513,New Customers,1890.5,1890.5
CUST-0708,Sharon Perez,Corporate,South,Florida,Tampa,2022-11-18,GEO-0009,16,7,4519.7,1931.18,14,2022-12-23,2026-06-15,5,4,4,544,Champions,4519.7,645.67
CUST-0709,Michael Gonzalez,Consumer,East,Pennsylvania,Philadelphia,2024-04-18,GEO-0006,130,9,6039.1,2512.09,26,2024-10-09,2026-02-21,3,5,4,354,Loyal Customers,6039.1,671.01
CUST-0710,Rachel Peterson,Corporate,Central,Illinois,Chicago,2023-07-31,GEO-0003,172,7,4886.2,2054.7,10,2023-11-03,2026-01-10,3,4,4,344,Loyal Customers,4886.2,698.03
CUST-0711,Kenneth Walker,Consumer,South,Florida,Miami,2025-03-16,GEO-0012,18,12,5835.849999999999,1921.6299999999999,27,2025-05-20,2026-06-13,5,5,4,554,Champions,5835.85,486.32
CUST-0712,Stephen Morales,Consumer,Central,Ohio,Cleveland,2022-01-08,GEO-0030,687,5,2812.6,1384.57,11,2023-06-18,2024-08-13,1,4,3,143,Loyal Customers,2812.6,562.52
CUST-0713,Jason Lopez,Consumer,South,Tennessee,Nashville,2023-02-13,GEO-0017,981,1,1449.0,595.65,1,2023-10-24,2023-10-24,1,1,2,112,Low-Value Customers,1449.0,1449.0
CUST-0714,Richard Brown,Consumer,Central,Texas,Dallas,2022-06-17,GEO-0019,1,2,84.8,39.6,2,2022-07-05,2026-06-30,5,2,1,521,New Customers,84.8,42.4
CUST-0715,Jacob Anderson,Consumer,South,Florida,Miami,2024-08-22,GEO-0012,45,3,3494.45,1434.2099999999998,5,2025-09-02,2026-05-17,4,2,4,424,New Customers,3494.45,1164.82
CUST-0716,Gary King,Consumer,Central,Minnesota,Minneapolis,2023-01-14,GEO-0032,87,4,662.1,324.56,9,2025-05-01,2026-04-05,4,3,2,432,Potential Loyalists,662.1,165.52
CUST-0717,Melissa Carter,Consumer,South,Georgia,Atlanta,2022-04-02,GEO-0010,145,3,2828.5,952.97,8,2022-05-02,2026-02-06,3,2,3,323,Potential Loyalists,2828.5,942.83
CUST-0718,Ashley Cruz,Consumer,East,Massachusetts,Boston,2023-07-05,GEO-0002,44,3,648.2,292.43,6,2023-11-01,2026-05-18,4,2,2,422,New Customers,648.2,216.07
CUST-0719,Larry Davis,Consumer,West,Oregon,Portland,2022-06-25,GEO-0016,130,4,1765.75,821.8199999999999,10,2023-12-09,2026-02-21,3,3,3,333,Loyal Customers,1765.75,441.44
CUST-0720,Christine Hall,Corporate,South,Florida,Orlando,2025-04-22,GEO-0021,263,1,950.0,346.69,1,2025-10-11,2025-10-11,2,1,2,212,Low-Value Customers,950.0,950.0
CUST-0721,Dorothy Peterson,Consumer,Central,Minnesota,Minneapolis,2024-12-06,GEO-0032,210,2,142.0,63.81,3,2024-12-24,2025-12-03,2,2,1,221,Low-Value Customers,142.0,71.0
CUST-0722,Rebecca Morgan,Corporate,South,Tennessee,Nashville,2025-03-18,GEO-0017,80,3,908.3,476.26,10,2025-06-05,2026-04-12,4,2,2,422,New Customers,908.3,302.77
CUST-0723,Douglas Walker,Consumer,West,Washington,Spokane,2024-03-19,GEO-0007,204,4,1563.1999999999998,646.81,9,2024-12-06,2025-12-09,3,3,3,333,Loyal Customers,1563.2,390.8
CUST-0724,Kelly Jones,Consumer,West,Nevada,Las Vegas,2022-09-04,GEO-0029,66,5,2738.4,1367.4,11,2022-11-07,2026-04-26,4,4,3,443,Loyal Customers,2738.4,547.68
CUST-0725,Dennis Edwards,Consumer,East,New York,New York City,2023-03-10,GEO-0014,1172,2,5996.4,2396.64,4,2023-03-14,2023-04-16,1,2,4,124,At-Risk Customers,5996.4,2998.2
CUST-0726,Diane Harris,Consumer,South,Florida,Tampa,2022-06-10,GEO-0009,1058,2,1127.8,615.1899999999999,9,2023-06-25,2023-08-08,1,2,2,122,Low-Value Customers,1127.8,563.9
CUST-0727,Debra Parker,Consumer,West,Nevada,Las Vegas,2025-05-03,GEO-0029,126,9,2903.05,1163.6299999999999,18,2025-05-17,2026-02-25,3,5,3,353,Loyal Customers,2903.05,322.56
CUST-0728,Ashley Green,Home Office,West,Washington,Seattle,2022-06-28,GEO-0020,2,2,300.0,131.47,6,2023-05-28,2026-06-29,5,2,1,521,New Customers,300.0,150.0
CUST-0729,Deborah Bailey,Consumer,Central,Texas,San Antonio,2023-07-20,GEO-0001,941,1,1804.05,699.05,1,2023-12-03,2023-12-03,1,1,3,113,At-Risk Customers,1804.05,1804.05
CUST-0730,Eric Collins,Home Office,West,California,Los Angeles,2025-06-30,GEO-0008,1,2,28.0,6.65,2,2026-02-10,2026-06-30,5,2,1,521,New Customers,28.0,14.0
CUST-0731,Pamela Gutierrez,Corporate,West,Colorado,Denver,2024-04-28,GEO-0022,239,1,799.0,345.51,1,2025-11-04,2025-11-04,2,1,2,212,Low-Value Customers,799.0,799.0
CUST-0732,Karen Jackson,Corporate,West,Oregon,Portland,2022-08-05,GEO-0016,50,15,7556.7,3193.74,22,2022-11-22,2026-05-12,4,5,5,455,Champions,7556.7,503.78
CUST-0733,Larry Gonzalez,Corporate,Central,Ohio,Columbus,2024-04-21,GEO-0004,474,2,433.2,188.45,3,2024-12-31,2025-03-14,1,2,1,121,Low-Value Customers,433.2,216.6
CUST-0734,Ashley Roberts,Corporate,South,Tennessee,Nashville,2022-03-18,GEO-0017,247,7,6563.0,2711.39,15,2022-06-27,2025-10-27,2,4,5,245,Loyal Customers,6563.0,937.57
CUST-0735,Daniel Scott,Consumer,South,Florida,Miami,2022-03-21,GEO-0012,84,13,6754.9,2074.67,26,2022-05-20,2026-04-08,4,5,5,455,Champions,6754.9,519.61
CUST-0736,Ronald Nelson,Corporate,West,California,San Jose,2024-08-31,GEO-0011,543,2,2288.1,748.3199999999999,9,2024-12-16,2025-01-04,1,2,3,123,At-Risk Customers,2288.1,1144.05
CUST-0737,Christina Wright,Home Office,West,California,San Francisco,2023-11-23,GEO-0025,89,8,9445.15,3491.99,27,2023-12-21,2026-04-03,4,5,5,455,Champions,9445.15,1180.64
CUST-0738,Jose Hill,Consumer,South,Virginia,Richmond,2022-07-21,GEO-0013,233,3,4696.9,1658.31,6,2023-11-10,2025-11-10,2,2,4,224,At-Risk Customers,4696.9,1565.63
CUST-0739,Victoria Robinson,Consumer,South,Georgia,Atlanta,2023-10-20,GEO-0010,44,3,363.9,127.06,4,2024-05-23,2026-05-18,4,2,1,421,New Customers,363.9,121.3
CUST-0740,Steven Turner,Corporate,West,Washington,Spokane,2023-01-20,GEO-0007,586,2,53.6,14.690000000000001,3,2023-10-07,2024-11-22,1,2,1,121,Low-Value Customers,53.6,26.8
CUST-0741,Jeffrey Ramirez,Home Office,South,Florida,Orlando,2024-09-19,GEO-0021,518,1,490.2,297.65,4,2025-01-29,2025-01-29,1,1,1,111,Low-Value Customers,490.2,490.2
CUST-0742,Ruth Gutierrez,Home Office,West,California,San Jose,2024-11-21,GEO-0011,36,7,5503.25,2142.29,17,2024-12-14,2026-05-26,5,4,4,544,Champions,5503.25,786.18
CUST-0743,Heather Lee,Consumer,South,Florida,Miami,2022-10-05,GEO-0012,302,5,1371.1,548.4200000000001,14,2022-11-12,2025-09-02,2,4,2,242,At-Risk Customers,1371.1,274.22
CUST-0744,Maria Ortiz,Home Office,West,California,San Francisco,2022-12-22,GEO-0025,55,3,1379.3,721.15,7,2023-11-07,2026-05-07,4,2,2,422,New Customers,1379.3,459.77
CUST-0745,Matthew Sanchez,Home Office,East,New Jersey,Newark,2022-03-09,GEO-0018,40,16,7171.15,3301.37,33,2022-10-22,2026-05-22,4,5,5,455,Champions,7171.15,448.2
CUST-0746,Ryan Miller,Home Office,East,Pennsylvania,Philadelphia,2023-07-16,GEO-0006,530,2,317.9,158.22,4,2024-04-11,2025-01-17,1,2,1,121,Low-Value Customers,317.9,158.95
CUST-0747,Melissa Reyes,Consumer,West,Colorado,Denver,2022-03-04,GEO-0022,168,4,3934.9,1559.43,12,2024-06-06,2026-01-14,3,3,4,334,Loyal Customers,3934.9,983.72
CUST-0748,Mark Mitchell,Consumer,South,Georgia,Atlanta,2022-12-30,GEO-0010,755,2,1480.5,553.49,11,2023-04-03,2024-06-06,1,2,2,122,Low-Value Customers,1480.5,740.25
CUST-0749,Victoria Stewart,Corporate,Central,Ohio,Columbus,2023-12-07,GEO-0004,91,14,6663.6,2797.7200000000003,33,2023-12-25,2026-04-01,4,5,5,455,Champions,6663.6,475.97
CUST-0750,Christopher King,Corporate,West,Washington,Spokane,2023-08-07,GEO-0007,22,6,6161.2,2387.04,12,2024-05-21,2026-06-09,5,4,5,545,Champions,6161.2,1026.87
CUST-0751,Patricia Roberts,Consumer,East,Pennsylvania,Pittsburgh,2023-03-30,GEO-0031,379,2,1697.0,783.62,3,2023-09-08,2025-06-17,1,2,3,123,At-Risk Customers,1697.0,848.5
CUST-0752,Samuel Lewis,Corporate,Central,Texas,Houston,2024-04-18,GEO-0023,316,1,198.0,45.68,3,2025-08-19,2025-08-19,2,1,1,211,Low-Value Customers,198.0,198.0
CUST-0753,Shirley Williams,Home Office,West,California,Los Angeles,2024-08-28,GEO-0008,30,15,20158.2,8612.76,37,2024-09-02,2026-06-01,5,5,5,555,Champions,20158.2,1343.88
CUST-0754,Peter Taylor,Corporate,West,California,Los Angeles,2023-04-04,GEO-0008,356,1,117.0,54.22,2,2025-07-10,2025-07-10,2,1,1,211,Low-Value Customers,117.0,117.0
CUST-0755,Paul Flores,Corporate,Central,Texas,Houston,2024-05-17,GEO-0023,102,1,59.0,35.53,1,2026-03-21,2026-03-21,4,1,1,411,New Customers,59.0,59.0
CUST-0756,Zachary Carter,Home Office,South,North Carolina,Charlotte,2023-06-01,GEO-0015,23,10,5860.65,2244.77,21,2023-06-13,2026-06-08,5,5,4,554,Champions,5860.65,586.06
CUST-0757,Betty Reyes,Consumer,South,Florida,Miami,2025-04-12,GEO-0012,10,5,723.65,346.81,8,2025-07-31,2026-06-21,5,4,2,542,Potential Loyalists,723.65,144.73
CUST-0758,Susan Smith,Consumer,Central,Ohio,Cleveland,2025-02-23,GEO-0030,27,14,7628.15,3120.42,32,2025-05-25,2026-06-04,5,5,5,555,Champions,7628.15,544.87
CUST-0759,Samuel Torres,Consumer,West,Oregon,Portland,2024-09-13,GEO-0016,59,10,7635.450000000001,3132.9900000000002,26,2024-09-16,2026-05-03,4,5,5,455,Champions,7635.45,763.54
CUST-0760,William Baker,Home Office,Central,Texas,San Antonio,2023-07-22,GEO-0001,502,4,615.6,281.45,6,2024-05-14,2025-02-14,1,3,2,132,At-Risk Customers,615.6,153.9
CUST-0761,Ashley Hill,Consumer,East,New Jersey,Newark,2022-04-27,GEO-0018,351,7,3629.25,1362.28,14,2023-02-22,2025-07-15,2,4,4,244,Loyal Customers,3629.25,518.46
CUST-0762,Diane Phillips,Corporate,West,Arizona,Phoenix,2022-02-22,GEO-0026,325,4,1204.0,551.28,7,2024-11-14,2025-08-10,2,3,2,232,At-Risk Customers,1204.0,301.0
CUST-0763,Katherine Murphy,Home Office,Central,Illinois,Chicago,2024-05-07,GEO-0003,66,5,2344.45,861.9399999999999,19,2025-03-07,2026-04-26,4,4,3,443,Loyal Customers,2344.45,468.89
CUST-0764,Stephanie Roberts,Corporate,East,Pennsylvania,Philadelphia,2023-12-04,GEO-0006,26,13,4872.200000000001,2089.56,23,2023-12-08,2026-06-05,5,5,4,554,Champions,4872.2,374.78
CUST-0765,Patrick Lewis,Corporate,South,Tennessee,Nashville,2024-01-05,GEO-0017,507,3,1290.0,688.9300000000001,9,2024-02-13,2025-02-09,1,2,2,122,Low-Value Customers,1290.0,430.0
CUST-0766,Nicholas Hill,Home Office,East,New York,Buffalo,2023-08-25,GEO-0028,28,5,1738.9,795.45,9,2024-10-02,2026-06-03,5,4,3,543,Loyal Customers,1738.9,347.78
CUST-0767,Richard Stewart,Consumer,Central,Illinois,Chicago,2025-02-18,GEO-0003,29,6,2498.95,1098.54,19,2025-03-30,2026-06-02,5,4,3,543,Loyal Customers,2498.95,416.49
CUST-0768,Ruth White,Home Office,Central,Michigan,Detroit,2022-07-02,GEO-0024,293,5,4135.0,1368.63,9,2022-08-15,2025-09-11,2,4,4,244,Loyal Customers,4135.0,827.0
CUST-0769,Donald Rivera,Consumer,Central,Texas,Austin,2024-05-11,GEO-0027,21,7,7749.45,2922.08,22,2024-05-31,2026-06-10,5,4,5,545,Champions,7749.45,1107.06
CUST-0770,Tyler Nelson,Consumer,Central,Texas,Dallas,2024-08-07,GEO-0019,218,1,223.3,58.52,1,2025-11-25,2025-11-25,2,1,1,211,Low-Value Customers,223.3,223.3
CUST-0771,Nathan Thomas,Consumer,West,Washington,Seattle,2024-08-25,GEO-0020,22,1,59.0,31.28,1,2026-06-09,2026-06-09,5,1,1,511,New Customers,59.0,59.0
CUST-0772,Olivia Harris,Consumer,Central,Minnesota,Minneapolis,2024-12-21,GEO-0032,47,4,4744.3,2112.23,16,2025-05-03,2026-05-15,4,3,4,434,Loyal Customers,4744.3,1186.08
CUST-0773,Kenneth Evans,Consumer,West,Nevada,Las Vegas,2022-10-09,GEO-0029,197,1,18.05,7.65,1,2025-12-16,2025-12-16,3,1,1,311,Low-Value Customers,18.05,18.05
CUST-0774,Lisa Baker,Consumer,South,North Carolina,Charlotte,2022-10-21,GEO-0015,267,5,6478.45,2305.1,11,2023-05-11,2025-10-07,2,4,5,245,Loyal Customers,6478.45,1295.69
CUST-0775,Joshua White,Corporate,South,Virginia,Richmond,2023-11-13,GEO-0013,530,2,1118.2,470.01,2,2024-11-06,2025-01-17,1,2,2,122,Low-Value Customers,1118.2,559.1
CUST-0776,Benjamin Thompson,Consumer,West,California,San Jose,2022-01-10,GEO-0011,1284,1,756.0,372.66,4,2022-12-25,2022-12-25,1,1,2,112,Low-Value Customers,756.0,756.0
CUST-0777,Laura Scott,Consumer,East,New York,New York City,2025-03-26,GEO-0014,11,6,1817.3999999999999,735.59,11,2025-10-08,2026-06-20,5,4,3,543,Loyal Customers,1817.4,302.9
CUST-0778,Ruth Lee,Consumer,West,Washington,Spokane,2022-09-23,GEO-0007,38,7,4820.25,1740.7,20,2023-10-20,2026-05-24,4,5,4,454,Champions,4820.25,688.61
CUST-0779,Brandon Parker,Corporate,South,Florida,Miami,2024-05-28,GEO-0012,52,12,11709.199999999999,4501.86,29,2024-07-16,2026-05-10,4,5,5,455,Champions,11709.2,975.77
CUST-0780,Kathleen Roberts,Consumer,East,Pennsylvania,Philadelphia,2024-02-04,GEO-0006,487,2,1241.9,426.65,4,2024-02-20,2025-03-01,1,2,2,122,Low-Value Customers,1241.9,620.95
CUST-0781,Mary Adams,Corporate,East,Pennsylvania,Philadelphia,2022-02-06,GEO-0006,30,6,14878.05,5698.38,18,2022-03-31,2026-06-01,5,4,5,545,Champions,14878.05,2479.67
CUST-0782,Frank Smith,Corporate,East,New Jersey,Newark,2023-04-09,GEO-0018,109,1,329.0,142.41,1,2026-03-14,2026-03-14,3,1,1,311,Low-Value Customers,329.0,329.0
CUST-0783,Alexander Hall,Consumer,West,Oregon,Portland,2024-02-25,GEO-0016,752,1,4347.0,1776.36,3,2024-06-09,2024-06-09,1,1,4,114,At-Risk Customers,4347.0,4347.0
CUST-0784,Nicholas Flores,Consumer,West,California,San Diego,2023-09-03,GEO-0005,971,1,498.0,246.57,2,2023-11-03,2023-11-03,1,1,1,111,Low-Value Customers,498.0,498.0
CUST-0785,Donna Collins,Corporate,Central,Michigan,Detroit,2024-06-07,GEO-0024,35,6,4222.4,1843.46,20,2024-08-02,2026-05-27,5,4,4,544,Champions,4222.4,703.73
CUST-0786,Olivia Moore,Consumer,South,Virginia,Richmond,2024-01-06,GEO-0013,637,2,319.05,165.38,4,2024-05-08,2024-10-02,1,2,1,121,Low-Value Customers,319.05,159.52
CUST-0787,Dennis Harris,Consumer,South,Florida,Miami,2022-02-09,GEO-0012,1095,1,89.1,40.24,1,2023-07-02,2023-07-02,1,1,1,111,Low-Value Customers,89.1,89.1
CUST-0788,Dorothy Lewis,Corporate,West,Arizona,Phoenix,2023-03-09,GEO-0026,212,13,6485.95,2687.16,22,2024-01-16,2025-12-01,2,5,5,255,Loyal Customers,6485.95,498.92
CUST-0789,Carolyn Williams,Corporate,East,New York,New York City,2022-09-10,GEO-0014,186,4,2565.1,1121.0,6,2023-02-09,2025-12-27,3,3,3,333,Loyal Customers,2565.1,641.28
CUST-0790,George Jones,Consumer,Central,Illinois,Chicago,2024-12-31,GEO-0003,489,1,37.05,17.72,1,2025-02-27,2025-02-27,1,1,1,111,Low-Value Customers,37.05,37.05
CUST-0791,Emma Miller,Corporate,West,California,San Jose,2022-08-10,GEO-0011,165,1,379.05,183.59,1,2026-01-17,2026-01-17,3,1,1,311,Low-Value Customers,379.05,379.05
CUST-0792,Katherine Williams,Consumer,West,Colorado,Denver,2024-05-03,GEO-0022,9,2,410.4,195.7,10,2024-11-28,2026-06-22,5,2,1,521,New Customers,410.4,205.2
CUST-0793,Jeffrey Carter,Consumer,Central,Illinois,Chicago,2024-08-29,GEO-0003,59,7,4985.6,1791.3400000000001,16,2024-12-31,2026-05-03,4,5,4,454,Champions,4985.6,712.23
CUST-0794,Rachel Martin,Consumer,West,California,Los Angeles,2023-09-09,GEO-0008,215,8,3468.8500000000004,1459.15,12,2024-01-18,2025-11-28,2,5,4,254,Loyal Customers,3468.85,433.61
CUST-0795,Rebecca Gonzalez,Corporate,Central,Texas,Houston,2025-06-29,GEO-0023,119,4,1663.05,694.5699999999999,5,2025-09-13,2026-03-04,3,3,3,333,Loyal Customers,1663.05,415.76
CUST-0796,Nicole Moore,Consumer,West,Oregon,Portland,2024-11-13,GEO-0016,30,5,2104.2,569.15,7,2025-07-15,2026-06-01,5,4,3,543,Loyal Customers,2104.2,420.84
CUST-0797,Patrick Thomas,Consumer,West,Oregon,Portland,2024-10-16,GEO-0016,272,4,1171.55,536.11,11,2024-10-23,2025-10-02,2,3,2,232,At-Risk Customers,1171.55,292.89
CUST-0798,Lisa Sanchez,Corporate,East,Pennsylvania,Philadelphia,2024-01-04,GEO-0006,468,1,106.4,38.26,4,2025-03-20,2025-03-20,1,1,1,111,Low-Value Customers,106.4,106.4
CUST-0799,Raymond Evans,Consumer,West,California,San Diego,2025-01-27,GEO-0005,23,1,84.55,45.64,1,2026-06-08,2026-06-08,5,1,1,511,New Customers,84.55,84.55
CUST-0800,Amy Clark,Corporate,South,Tennessee,Nashville,2023-11-09,GEO-0017,707,1,129.2,50.22,4,2024-07-24,2024-07-24,1,1,1,111,Low-Value Customers,129.2,129.2
CUST-0801,Mark Smith,Consumer,West,Washington,Spokane,2022-08-15,GEO-0007,55,5,9356.15,3715.35,15,2022-11-24,2026-05-07,4,4,5,445,Champions,9356.15,1871.23
CUST-0802,Adam Murphy,Consumer,West,Washington,Spokane,2024-11-13,GEO-0007,424,1,1596.0,813.47,4,2025-05-03,2025-05-03,1,1,3,113,At-Risk Customers,1596.0,1596.0
CUST-0803,Elizabeth Gonzalez,Home Office,East,Massachusetts,Boston,2024-07-24,GEO-0002,276,2,4202.1,1724.89,6,2024-10-30,2025-09-28,2,2,4,224,At-Risk Customers,4202.1,2101.05
CUST-0804,Donna King,Consumer,West,Oregon,Portland,2022-12-24,GEO-0016,303,6,406.55,153.25,15,2023-07-23,2025-09-01,2,4,1,241,At-Risk Customers,406.55,67.76
CUST-0805,Victoria Garcia,Home Office,Central,Ohio,Cleveland,2023-10-03,GEO-0030,425,5,9040.6,3502.63,14,2024-02-24,2025-05-02,1,4,5,145,Loyal Customers,9040.6,1808.12
CUST-0806,Jason Anderson,Consumer,West,California,San Diego,2022-01-20,GEO-0005,68,3,3555.3,1361.26,5,2023-10-15,2026-04-24,4,2,4,424,New Customers,3555.3,1185.1
CUST-0807,Joyce Moore,Corporate,East,New York,New York City,2023-11-05,GEO-0014,207,5,4799.549999999999,1816.22,10,2023-12-16,2025-12-06,3,4,4,344,Loyal Customers,4799.55,959.91
CUST-0808,Amanda Cruz,Home Office,Central,Texas,Houston,2022-07-10,GEO-0023,258,1,258.0,160.1,2,2025-10-16,2025-10-16,2,1,1,211,Low-Value Customers,258.0,258.0
CUST-0809,Melissa Baker,Consumer,South,Florida,Miami,2024-03-30,GEO-0012,350,4,1087.4,589.2600000000001,9,2024-06-04,2025-07-16,2,3,2,232,At-Risk Customers,1087.4,271.85
CUST-0810,Ryan Wright,Home Office,South,Tennessee,Nashville,2024-05-13,GEO-0017,210,5,3248.15,1270.46,10,2024-11-27,2025-12-03,2,4,4,244,Loyal Customers,3248.15,649.63
CUST-0811,Katherine Perez,Consumer,West,California,San Jose,2022-11-23,GEO-0011,1156,2,2673.65,1120.26,3,2022-12-07,2023-05-02,1,2,3,123,At-Risk Customers,2673.65,1336.82
CUST-0812,Susan Turner,Home Office,South,Tennessee,Nashville,2025-03-11,GEO-0017,142,3,1075.9,477.41999999999996,6,2025-10-05,2026-02-09,3,2,2,322,Potential Loyalists,1075.9,358.63
CUST-0813,Frank Cruz,Consumer,Central,Minnesota,Minneapolis,2024-01-05,GEO-0032,201,3,2092.3,708.22,4,2024-07-02,2025-12-12,3,3,3,333,Loyal Customers,2092.3,697.43
CUST-0814,Brandon Brown,Home Office,West,Arizona,Phoenix,2024-09-16,GEO-0026,218,3,437.90000000000003,194.65,4,2024-11-14,2025-11-25,2,3,1,231,At-Risk Customers,437.9,145.97
CUST-0815,Christina Morales,Consumer,South,Florida,Orlando,2024-06-21,GEO-0021,346,4,905.5,404.02,10,2024-06-21,2025-07-20,2,3,2,232,At-Risk Customers,905.5,226.38
CUST-0816,Jennifer Rodriguez,Consumer,Central,Texas,San Antonio,2022-01-26,GEO-0001,63,16,2294.7999999999997,1075.29,26,2022-01-31,2026-04-29,4,5,3,453,Loyal Customers,2294.8,143.42
CUST-0817,Raymond Ortiz,Corporate,East,Massachusetts,Boston,2023-11-24,GEO-0002,568,2,271.05,135.42,4,2023-12-05,2024-12-10,1,2,1,121,Low-Value Customers,271.05,135.52
CUST-0818,Eric Gutierrez,Corporate,West,Oregon,Portland,2024-06-05,GEO-0016,81,2,429.0,187.20999999999998,6,2025-10-08,2026-04-11,4,2,1,421,New Customers,429.0,214.5
CUST-0819,Gregory Young,Consumer,Central,Minnesota,Minneapolis,2022-11-01,GEO-0032,84,6,8201.7,3761.24,12,2023-06-25,2026-04-08,4,4,5,445,Champions,8201.7,1366.95
CUST-0820,Julie Bailey,Home Office,West,California,San Jose,2022-01-24,GEO-0011,159,5,998.9499999999999,241.26,9,2022-05-11,2026-01-23,3,4,2,342,Potential Loyalists,998.95,199.79
CUST-0821,Samuel Lee,Consumer,South,Tennessee,Nashville,2024-10-12,GEO-0017,86,5,3097.3,1021.2300000000001,7,2024-10-20,2026-04-06,4,4,3,443,Loyal Customers,3097.3,619.46
